frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_20,ID_21,ID_22,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_34,ID_35,ID_37,ID_38,ID_39,ID_40,ID_41,ID_42,ID_43,ID_44,ID_45,ID_46,ID_47,ID_50,ID_51,ID_52,ID_53,ID_55,ID_56,ID_57,ID_58,ID_59,ID_60,ID_61,ID_63,ID_64,ID_65,ID_66,ID_67,ID_68,ID_69,ID_71,ID_72,ID_73,ID_74,ID_75,ID_79,ID_80,ID_81,ID_82,ID_83,ID_84,ID_85,ID_86,ID_87,ID_88,ID_89,ID_91,ID_92,ID_93,ID_95,ID_96,ID_97,ID_98,ID_99,ID_101,ID_103,ID_104,ID_106,ID_107,ID_108,ID_109,ID_110,ID_111,ID_112
5661,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,(1372!485),,,,,,,,,,,,,,,,,,,
5662,,,(1226!105),(873!742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,(1372!485),,,,,,,,,,,,,,,,,,,
5663,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,(1372!485),,,,,,,,,,,,,,,,,,,
5664,,,,(873!742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5665,,,(1225!105),(873!742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1574!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5666,,,,(873!733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1574!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5667,,,,(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1574!331),,,,,,,,(1201!454),,,,,,,,,,,,,,,,,,
5668,,,(1227!104),(873!742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,(1200!453),,,,,,,,,,,,,,,,,,
5669,,,,(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1372!485),,,,,(1573!331),,,,,,,,(1199!453),,,,,,,,,,,,,,,,,,
5670,,,(1227!104),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1201!453),,,,,,,,,,,,,,,,,,
5671,,,,(873!730),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5672,,,,(873!730),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1202!453),,,,,,,,,,,,,,,,,,
5673,,,,(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1203!453),,,,,,,,,,,,,,,,,,
5674,,,(1226!104),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1202!453),,,,,,,,,,,,,,,,,,
5675,,,,(872!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1202!453),,,,,,,,,,,,,,,,,,
5676,,,(1226!104),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1203!454),,,,,,,,,,,,,,,,,,
5677,,,(1225!104),(873!733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!330),,,,,,,,(1203!453),,,,,,,,,,,,,,,,,,
5678,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,(1204!453),,,,,,,,,,,,,,,,,,
5679,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,(1204!454),,,,,,,,,,,,,,,,,,
5680,,,(1224!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5681,,,(1223!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5682,,,(1223!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5683,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1570!331),,,,,,,,(1205!454),,,,,,,,,,,,,,,,,,
5684,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1569!331),,,,,,,,(1206!455),,,,,,,,,,,,,,,,,,
5685,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1569!330),,,,,,,,(1372!485),,,,,,,,,,,,,,,,,,
5686,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1569!332),,,,,,,,(1372!485),,,,,,,,,,,,,,,,,,
5687,,,(1225!105),(873!742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1569!330),,,,,,,,(1372!485),,,,,,,,,,,,,,,,,,
5688,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1570!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5689,,,(1225!105),(873!742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1570!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5690,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5691,,,(1225!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5692,,,(1225!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5693,,,(1226!104),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5694,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5695,,,(1226!104),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5696,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5697,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5698,,,,(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1208!456),,,,,,,,,,,,,,,,,
5699,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1208!456),,,,,,,,,,,,,,,,,
5700,,,(1225!105),(875!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1208!456),,,,,,,,,,,,,,,,,
5701,,,(1226!104),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1208!456),,,,,,,,,,,,,,,,,
5702,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!330),,,,,,,,(1372!485),(1209!457),,,,,,,,,,,,,,,,,
5703,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,(1372!485),,,,,,,,,,,,,,,,,,
5704,,,(1226!105),(873!741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1372!485),,,,,,,,,,,,,,,,,,
5705,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,(1209!458),,,,,,,,,,,,,,,,,,
5706,,,(1226!105),(873!741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,(1372!485),(1209!458),,,,,,,,,,,,,,,,,,
5707,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!330),,,,,,,,(1211!459),,,,,,,,,,,,,,,,,,
5708,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5709,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!330),,,,,,,,,(1210!458),,,,,,,,,,,,,,,,,
5710,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1210!457),,,,,,,,,,,,,,,,,
5711,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1210!457),,,,,,,,,,,,,,,,,
5712,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5713,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!332),,,,,,,(1372!485),,(1211!456),,,,,,,,,,,,,,,,,
5714,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!332),,,,,,,(1372!485),,(1211!456),,,,,,,,,,,,,,,,,
5715,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1211!456),,,,,,,,,,,,,,,,,
5716,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,(1372!485),,(1211!455),,,,,,,,,,,,,,,,,
5717,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1211!455),,,,,,,,,,,,,,,,,
5718,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,(1372!485),,(1211!455),,,,,,,,,,,,,,,,,
5719,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1211!453),,,,,,,,,,,,,,,,,
5720,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1211!453),,,,,,,,,,,,,,,,,
5721,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1211!453),,,,,,,,,,,,,,,,,
5722,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1211!453),,,,,,,,,,,,,,,,,
5723,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1211!452),,,,,,,,,,,,,,,,,
5724,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1211!452),,,,,,,,,,,,,,,,,
5725,,,(1225!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1212!452),,,,,,,,,,,,,,,,,
5726,,,(1225!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1212!454),,,,,,,,,,,,,,,,,
5727,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1212!452),,,,,,,,,,,,,,,,,
5728,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1212!451),,,,,,,,,,,,,,,,,
5729,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1212!452),,,,,,,,,,,,,,,,,
5730,,,(1226!105),(873!741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1212!451),,,,,,,,,,,,,,,,,
5731,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1212!451),,,,,,,,,,,,,,,,,
5732,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1212!451),,,,,,,,,,,,,,,,,
5733,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1213!451),,,,,,,,,,,,,,,,,
5734,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,,,,,,,,,,,,,,,,,,
5735,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1213!450),,,,,,,,,,,,,,,,,
5736,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1213!450),,,,,,,,,,,,,,,,,
5737,,,(1225!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1214!450),,,,,,,,,,,,,,,,,
5738,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1214!450),,,,,,,,,,,,,,,,,
5739,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1214!450),,,,,,,,,,,,,,,,,
5740,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,(900!523),,,,,,,(1215!449),,,,,,,,,,,,,,,,,
5741,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1215!450),,,,,,,,,,,,,,,,,
5742,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!332),,,,,,,,,,,,,,,,,,,,,,,,,,
5743,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1215!450),,,,,,,,,,,,,,,,,
5744,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1215!450),,,,,,,,,,,,,,,,,
5745,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1570!330),,,,,,,,,(1215!450),,,,,,,,,,,,,,,,,
5746,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1570!330),,,,,,,,,(1215!450),,,,,,,,,,,,,,,,,
5747,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1569!330),,,,,,,,,(1215!450),,,,,,,,,,,,,,,,,
5748,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1569!330),,,,,,,,,(1215!449),,,,,,,,,,,,,,,,,
5749,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!331),,,,,,,,,(1215!449),,,,,,,,,,,,,,,,,
5750,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1216!449),,,,,,,,,,,,,,,,,
5751,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1215!449),,,,,,,,,,,,,,,,,
5752,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1216!448),,,,,,,,,,,,,,,,,
5753,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1216!448),,,,,,,,,,,,,,,,,
5754,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1216!448),,,,,,,,,,,,,,,,,
5755,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!332),,,,,,,,,(1217!448),,,,,,,,,,,,,,,,,
5756,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1218!449),,,,,,,,,,,,,,,,,
5757,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!332),,,,,,,,,(1218!448),,,,,,,,,,,,,,,,,
5758,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,(1372!484),,(1218!448),,,,,,,,,,,,,,,,,
5759,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1218!449),,,,,,,,,,,,,,,,,
5760,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!330),,,,,,,,,(1218!448),,,,,,,,,,,,,,,,,
5761,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5762,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!332),,,,,,,,,(1220!447),,,,,,,,,,,,,,,,,
5763,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1573!331),,,,,,,,,(1372!484),,,,,,,,,,,,,,,,,
5764,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!331),,,,,,,,,(1372!485),,,,,,,,,,,,,,,,,
5765,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1221!446),,,,,,,,,,,,,,,,,
5766,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1222!445),,,,,,,,,,,,,,,,,
5767,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1570!330),,,,,,,,,(1222!445),,,,,,,,,,,,,,,,,
5768,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,(900!523),,,,,,,(1223!444),,,,,,,,,,,,,,,,,
5769,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1223!444),,,,,,,,,,,,,,,,,
5770,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1224!443),,,,,,,,,,,,,,,,,
5771,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1571!330),,,,,,,,,(1224!443),,,,,,,,,,,,,,,,,
5772,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1224!442),,,,,,,,,,,,,,,,,
5773,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(1225!442),,,,,,,,,,,,,,,,,
5774,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1572!330),,,,,,,,,(900!523),,,,,,,,,,,,,,,,,
5775,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1226!441),,,,,(1572!330),,,,,,,,,(900!523),,,,,,,,,,,,,,,,,
5776,,,(1226!105),(873!732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1226!441),,,,,(1572!330),,,,,,,,,,,,,,,,,,,,,,,,,,
5777,,,(1226!105),(873!731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1227!440),,,,,(1572!330),,,,,,,,,,,,,,,,,,,,,,,,,,
