frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_24,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_34,ID_36,ID_38,ID_40,ID_41,ID_42,ID_43,ID_47,ID_48,ID_50,ID_51,ID_52,ID_53,ID_55,ID_56,ID_57,ID_58,ID_59,ID_61,ID_64,ID_66,ID_69,ID_70,ID_71,ID_72,ID_73,ID_74,ID_77,ID_79,ID_80,ID_82,ID_83,ID_84,ID_85,ID_86,ID_87,ID_88,ID_89,ID_90,ID_91,ID_92,ID_93,ID_94,ID_95,ID_96,ID_97,ID_98,ID_99,ID_100,ID_101,ID_102,ID_103,ID_104,ID_105,ID_106,ID_107,ID_108,ID_109,ID_110,ID_111,ID_112,ID_113,ID_114,ID_115,ID_116,ID_117,ID_118,ID_119,ID_120,ID_121,ID_122,ID_124,ID_125,ID_127,ID_129,ID_130,ID_131,ID_133,ID_134,ID_135,ID_137,ID_138,ID_139,ID_140,ID_141,ID_143,ID_144,ID_145,ID_147,ID_148,ID_149,ID_150,ID_151,ID_153,ID_154,ID_155,ID_156,ID_157,ID_158,ID_159,ID_160,ID_161,ID_162,ID_164,ID_165,ID_166,ID_167,ID_168,ID_169,ID_170
1056,,,,,(53!939),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!825),(1590!1196),,,,,,,,,,,,(982!1038),,,,,,(1763!724),,,,,(1749!685),,,,,,,,,,,,,,,,,,,,
1057,,,,,(54!939),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1608!250),,,(1625!824),(1590!1196),,,,,,,,(792!607),,,,,,,,,,(1762!729),,,,(1307!977),(1749!701),,,,,,,,,,,,,,,,,,,,
1058,,,,,(53!939),,,,,,,,,(824!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1607!249),,,(1625!824),(1590!1196),,,,,(982!1034),,,(788!605),,,,,,,,,,(1762!725),,,,(1307!976),(1749!684),,,,,,,,,,,,,,,,,,,,
1059,,,,,(54!939),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1605!248),,,(1625!824),(1590!1196),,,,,(978!1031),,,(786!603),,,,,,,,,,(1755!727),,,,(1306!976),(1754!677),,,,,,,,,,,,,,,,,,,,
1060,,,,,(55!939),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1604!246),,,(1626!825),(1590!1197),,,,,(977!1028),,,(786!606),,,,,,,,,,,,,,(1301!978),(1755!680),,,,,,,,,,,,,,,,,,,,
1061,,,,,(55!938),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1603!245),,,(1626!825),(1590!1197),,,,,,,,(786!607),,,,,,,,,,,(1726!548),,,(1302!978),(1755!682),,,,,,,,,,,,,,,,,,,,
1062,,,,,(54!938),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1196!113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1601!245),,,(1626!825),(1590!1197),,,,,,,,(786!606),,,,,,,,,,(1757!729),(1727!548),,,(1307!977),(1756!682),,,,,,,,,,,,,,,,,,,,
1063,,,,,(55!938),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1598!243),,,(1626!825),(1591!1197),,,,,,,,(787!605),,,,,,,,,,(1764!731),(1726!547),,,(1307!977),(1756!683),,,,,,,,,,,,,,,,,,,,
1064,,,,,(56!937),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1197!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!825),(1590!1197),,,,,,,,(788!606),,,,,,,,,,(1763!724),(1726!547),,,(1301!978),(1756!682),,,,,,,,,,,,,,,,,,,,
1065,,,,,(55!937),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1196!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!825),(1590!1196),,,,,,,,,,,,,,,,,,,(1726!547),,,(973!1015),(1757!682),,,,,,,,,,,,,,,,,,,,
1066,,,,,(56!936),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1195!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1307!976),,,,,,,,,,,,,,,,(1626!824),(1590!1196),,,,,,,,,,,,,,,,,,(1750!681),,,,(972!1016),(1755!714),,,,,,,,,,,,,,,,,,,,
1067,,,,,(56!936),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1194!110),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1301!979),,,,,,,,,,,,,(1587!238),,,(1626!825),(1590!1196),,,,,,,,,,,,,,,,,,(1757!681),(1726!547),,,,(1757!708),,,,,,,,,,,,,,,,,,,,
1068,,,,,(56!935),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1194!110),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1585!237),,,(1629!830),(1590!1197),,,,,,,,,,,,,,,,,,(1757!677),,,,,(1756!725),,,,,,,,,,,,,,,,,,,,
1069,,,,,(55!934),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1193!110),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1306!977),,,,,,,,,,,,,,,,(1626!824),(1590!1197),,,,,,,,,,,,,,,,,,,,,,,(1753!730),,,,,,,,,,,,,,,,,,,,
1070,,,,,(55!934),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1192!109),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1306!976),,,,,,,,,,,,,,,,(1625!824),(1590!1197),,,,,,,,,,,,,,,,,,(1757!679),(1726!547),,,,(1751!725),,,,,,,,,,,,,,,,,,,,
1071,,,,,(55!934),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1192!108),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1301!978),,,,,,,,,,,,,,,,(1626!825),(1590!1197),,,,,,,,,,,,,,,,,,,,,,,(1755!724),,,,,,,,,,,,,,,,,,,,
1072,,,,,(57!933),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!825),(1590!1197),,,,,,,,,,,,,,,,,,,,,,,(1754!724),,,,,,,,,,,,,,,,,,,,
1073,,,,,(57!933),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1190!106),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1301!978),,,,,,,,,,,,,(1578!230),,,(1626!824),(1591!1198),,,,,,,,,,(1339!456),,,,,,,,,,,,,(1757!694),,,,,,,,,,,,,,,,,,,,
1074,,,,,(57!932),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!106),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1301!977),,,,,,,,,,,,,(1572!226),,,(1626!824),(1591!1198),,,,,,,,(793!617),,(1335!458),,,,,,,,(1745!739),(1726!547),,,,(1757!673),,,,,,,,,,,,,,,,,,,,
1075,,,,,(57!932),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!105),,,,,,,,,,,,,,,,,,,,,,,,,,,,(1306!977),,,,,,,,,,,,,,,,(1626!825),(1591!1198),,,,,,,,,,,,,,,,,,(1746!740),(1726!547),,,,(1757!673),(1532!1141),,,,,,,,,,,,,,,,,,,
1076,,,,,(57!932),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1558!334),,,,,,,,,,,,,(1306!977),,,,,,,,,,,,,,,,(1626!824),(1591!1198),,,,,,,,,,,,,,,,,,(1745!741),(1726!547),,,,(1758!677),(1532!1141),,,,,,,,,,,,,,,,,,,
1077,,,,,(58!931),,,,,,,,,(825!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!104),,,,,,,,,,,,,,,,,,,,,,,,,,,,(977!1023),,,,,,,,,,,,,,,,(1626!824),(1593!1198),,,,,,,,,,,,,,,,,,(1746!741),,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,(59!930),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!104),,,,,,,,,,,,,,,,,,,,,,,,,,,,(979!1022),,,,,,,,,,,,,,,,(1625!824),(1590!1206),,,,(1536!1317),,,,,,,,,,,,,,(1745!741),,,,,(1758!676),,,,,,,,,,,,,,,,,,,,
1079,,,,,(59!930),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!825),(1592!1199),,,,,,,,,,,,,,,,,,,,,,,(1758!680),,,,,,,,,,,,,,,,,,,,
1080,,,,,(59!930),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1191!103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1591!1205),,,,,(977!1022),,,,,,,,,,,,,(1746!742),,,,,(1758!680),,,,,,,,,,,,,,,,,,,,
1081,,,,,(59!930),,,,,,,,,(825!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1190!103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!824),(1593!1198),,,,(1536!1317),(977!1024),,,,,,,,,,,,,(1745!742),,,,,(1758!699),,,(1307!976),,,,,,,,,,,,,,,,,
1082,,,,,(59!929),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1190!102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!824),(1593!1200),,,,,(979!1027),,,,,,,,,,,,,(1745!743),(1719!541),,,,(1758!698),,,(1301!977),,,,,,,,,,,,,,,,,
1083,,,,,(60!929),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!824),(1593!1199),,,,,(980!1028),,,,,,,,,,,,,(1758!674),,,,,(1749!717),(1531!1141),,(1301!977),,,,,,,,,,,,,,,,,
1084,,,,,(60!928),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1189!101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1593!1199),,,,,,,,,,,,,,,,,,(1757!674),,,,,(1747!743),,,(1301!978),,,,,,,,,,,,,,,,,
1085,,,,,(59!926),,,,,,,,,(825!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1189!100),,,,,,,,,,,,,,,,,,,,(1304!466),,,,,,,,,,,,,,,,,,,,,,,,(1625!825),(1594!1198),,,,(1537!1318),,,,,,,,,,,,,,(1758!672),(1711!537),,,,(1748!743),,,(1307!976),,,,,,,,,,,,,,,,,
1086,,,,,(58!926),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1187!99),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1542!218),,,(1626!824),(1594!1199),,,,,,,,,,,,,,,,,,(1758!697),,,,,,,,(1301!978),,,,,,,,,,,,,,,,,
1087,,,,,(59!925),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1595!1199),,,,,(985!1031),,,,,,,,,,,,,(1758!679),(1709!532),,,,,(1533!1141),(983!1133),(1301!978),,,,,,,,,,,,,,,,,
1088,,,,,(59!923),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1531!218),,,(1625!824),(1594!1200),,,,,(985!1031),,,,,,,,,,,,,(1757!673),(1708!531),,,,,,(983!1132),(1306!976),,,,,,,,,,,,,,,,,
1089,,,,,(58!923),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1595!1201),,,,,,,,,,,,,,,,,,(1757!679),(1706!530),,,,(1754!726),(1532!1141),,(1306!977),,,,,,,,,,,,,,,,,
1090,,,,,(58!921),,,,,,,,,(826!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1526!215),,,(1629!824),(1596!1200),,,,,,,,,,,,,,,,,,(1757!678),,,,,(1749!729),(1532!1141),,(984!1030),,,,,,,,,,,,,,,,,
1091,,,,,(58!921),,,,,,,,,(826!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!824),(1596!1200),,,,,,,,,,,,,,,,,,(1757!678),,,,,(1749!729),(1532!1141),,,,,,,,,,,,,,,,,,,
1092,,,,,(58!921),,,,,,,,,(826!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1182!95),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1520!209),,,(1625!824),(1596!1200),,,,,,,,,,,,,,,,,,(1751!673),,,,,,(1531!1141),,,,,,,,,,,,,,,,,,,
1093,,,,,(58!921),,,,,,,,,(826!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1182!94),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1518!208),,,(1625!824),(1596!1201),,,,,,,,,,,,,,,,,,(1751!673),(1696!523),,,,(1755!728),(1532!1141),(983!1132),,,,,,,,,,,,,,,,,,
1094,,,,,(58!920),,,,,,,,,(826!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1182!92),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1515!208),,,(1626!824),(1596!1200),,,,,,,,,,,,,,,,,,(1751!672),(1695!521),,,,,(1307!976),,,,,,,,,,,,,,,,,,,
1095,,,,,(58!920),,,,,,,,,(826!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1181!91),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1512!209),,,(1626!824),(1596!1200),,,,,,,,,,,,,,,,,,(1756!676),(1691!518),,,,,,,,,,,,,,,,,,,,,,,,
1096,,,,,(57!920),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1181!91),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1507!208),,,(1625!824),(1596!1200),,,,,,,,,,,,,,,,,,(1757!671),(1560!334),,,,,,(984!1133),,,,,,,,,,,,,,,,,,
1097,,,,,(58!919),,,,,,,,,(824!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1181!90),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1686!513),,,,,(1503!210),,,(1626!824),(1597!1200),,,,,,,,,,,,,,,,,,(1750!695),(1750!107),,,,,,,,(1301!978),,,,,,,,,,,,,,,,
1098,,,,,(58!917),,,,,,,,,(824!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1180!89),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1685!511),,,,,,,,(1626!824),(1598!1200),,,,,,,,,,,,,,,,,,(1751!696),,,,,,,(983!1132),,(1301!978),,(1532!1141),,,,,,,,,,,,,,
1099,,,,,(58!917),,,,,,,,,(824!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1180!89),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1685!509),,,,,,,,(1626!824),(1598!1200),,,,,(986!1014),,,,,,,,,(1752!106),,,,(1750!696),,,,,,,(983!1133),,(1301!978),,(1532!1141),,,,,,,,,,,,,,
1100,,,,,(58!915),,,,,,,,,(824!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1180!88),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1682!506),,,,,,,,(1626!824),(1598!1201),,,,,,,,,,,,,,(1751!110),,,,(1756!672),,,,,,,,,(1300!978),,(1532!1141),,,,,,,,,,,,,,
1101,,,,,(58!914),,,,,,,,,(825!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1681!504),,,,,,,,(1625!824),(1598!1200),,,,,,,,,,,,,,(1751!111),,,,(1756!672),,,,,,,,,(1300!978),,(1532!1141),,,,,,,,,,,,,,
1102,,,,,(59!912),,,,,,,,,(826!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1599!1201),,,,,,,,,,,,,,(1751!111),,,,(1750!697),,,,,,,(983!1132),,(1300!978),,(1531!1141),,,,,,,,,,,,,,
1103,,,,,(59!910),,,,,,,,,(826!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1677!499),,,,,(1488!208),,,(1626!824),(1599!1200),,,,,,,,,,,,,,(1751!111),,,,(1750!673),,,,,,,(986!1010),,(1300!977),,(1533!1141),,,,,,,,,,,,,,
1104,,,,,(59!909),,,,,,,,,(827!1155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1599!1200),,,,,,,,,,,,,,,,,,(1751!674),,,,,,,,,(1306!978),,(1532!1141),,,,,,,,,,,,,,
1105,,,,,(58!909),,,,,,,,,(827!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1180!85),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1674!492),,,,,,,,(1626!824),(1600!1200),,,,,,,,,,,,,,(1750!113),,,,(1751!675),,,,,,,,,(1300!978),,(1532!1141),,,,,,,,,,,,,,
1106,,,,,(59!908),,,,,,,,,(826!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!824),(1601!1200),,,,,,,,,,,,,,,,,,(1756!674),,,,,,,,,(1306!976),,,,,,,,,,,,,,,,
1107,,,,,(60!907),,,,,,,,,(826!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1626!824),(1601!1201),,,,,,,,,,,,,,,,,,(1750!675),,,,,,,,,(1306!976),,(1532!1141),,,,,,,,,,,,,,
1108,,,,,(60!906),,,,,,,,,(827!1154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1469!216),,,(1626!824),(1601!1200),,,,,(987!1006),,,,,,,,,,,,,(1750!639),,,,,,,,,(1300!974),,(1532!1141),,,,,,,,,,,,,,
1109,,,,,(60!906),,,,,,,,,(827!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1178!80),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1467!219),,,(1625!825),(1601!1202),,,,,(987!1005),,,,,,,,,,,,,(1674!490),,(1568!336),,,(1750!677),,,,(1300!979),,,,,,,,,,,,,,,,
1110,,,,,(60!905),,,,,,,,,(827!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1229!477),,,(1625!824),(1601!1200),,,,,,,,(797!610),,,,,,,,,,(1668!483),,(1568!335),,,(1750!677),,,,(1299!980),,(1532!1141),,,,,,,,,,,,,,
1111,,,,,(60!903),,,,,,,,,(827!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1177!77),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1668!481),,,,,,,,(1625!824),(1601!1201),,,,,,,,(799!610),,,,,,,,,,(1749!119),,(1568!335),,,,,,,(1299!979),,(1532!1141),,,,,,,,,,,,,,
1112,,,,,(61!902),,,,,,,,,(827!1157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1601!1200),,,,,,,,,,,,,,,,,,(1749!119),,(1568!335),,,,,,,,,(1532!1141),,,,,,,,,,,,,,
1113,,,,,(61!901),,,,,,,,,(827!1156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1176!75),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1601!1200),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,,(61!900),,,,,,,,,(827!1158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1175!75),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1664!476),,,,,,,,(1626!825),(1602!1201),,,,,,,,,,,,,,,,,,,,(1567!336),,,(1758!704),,,,,,(1531!1141),,,,,,,,,,,,,,
1115,,,,,(60!898),,,,,,,,,(827!1157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1663!473),,,,,,,,(1625!824),(1603!1201),,,,,,,,,,,,,,,,,,,,(1749!122),,,(1757!704),,,,,,(1532!1141),,,,,,,,,,,,,,
1116,,,,,(60!898),,,,,,,,,(828!1158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1568!335),,,,,,,,,,,,,,,,,,,,,(1662!471),,,,,,,,(1625!824),(1603!1201),,,,,(996!989),,,,,,,,,,,,,,,(1749!123),,,(1757!704),,,,,,(1532!1141),,,,,,,,,,,,,,
1117,,,,,(59!897),,,,,,,,,(828!1159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1568!336),,,,,,,,,,,,,,,,,,,,,(1660!470),,,,,,,,(1626!824),(1604!1201),,,,,(1301!978),,,,,,,,,,,,,,,(1748!124),,,,,,,,,(1533!1141),,,,,,,,,,,,,,
1118,,,,,(58!896),,,,,,,,,(827!1158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1566!335),,,,,,,,,,,,,,,,,,,,,(1757!705),,,,,,,,(1625!824),(1604!1201),,,,,,,,,,,,,,,,,,,,(1748!123),,,,,,,,,(1532!1141),,,,,,,,,,,,,,
1119,,,,,(58!896),,,,,,,,,(827!1159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1563!335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1625!824),(1604!1201),,(1660!466),,,,,,,,,,,,,,,,,,(1748!124),,,,,,,,,(1532!1141),,,,,,,,,,,,,,
1120,,,,,(57!895),,,,,,,,,(827!1159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1568!335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1762!710),(1604!1201),,,,,,,,(791!609),,,,,,,,,,,,(1748!124),,,,,,,,(1200!501),,,,,,,,,,,,,,,
1121,,,,,(58!893),,,,,,,,,(827!1160),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1172!68),,,,,,,,,,,,,,,(1423!220),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1604!1201),,,,,,,,(791!609),,,,,,,,,,,,(1748!124),,,,,,,(1301!977),(1197!505),(1532!1141),,,,,,,,,,,,,,
1122,,,,,(60!891),,,,,,,,,(827!1160),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1172!67),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1605!1202),,,,,,,,(791!608),,,,,,,,,,,,(1748!125),,,(1756!707),,,,(1301!980),,(1532!1141),,,,,,,,,,,,,,
1123,,,,,(61!889),,,,,,,,,(827!1164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1605!1201),,,,,,,,(792!607),,,,,,,,,,,,(1748!125),,,(1755!707),,,,(1301!979),,(1532!1141),,,,,,,,,,,,,,
1124,,,,,(61!888),,,,,,,,,(827!1161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1605!1202),,,,,,,,(792!607),,,,,,,,,,,,(1748!127),,,(1761!773),,,,(1005!972),,(1532!1141),,,,,,,,,,,,,,
1125,,,,,(61!887),,,,,,,,,(827!1162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1172!64),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1605!1202),,,,,,,,(791!606),,,,,,,,,,,,(1748!129),,,,,,,,,(1532!1141),,,,,,,,,,,,,,
1126,,,,,(61!887),,,,,,,,,(827!1163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1174!63),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1606!1202),,,,,,,,(789!605),,,,,,,,,,,,(1749!130),,,,,,,,(1184!518),(1531!1141),(983!1133),,,(1625!824),,,,,,,,,,
