frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_8,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_41,ID_42,ID_43,ID_44,ID_45,ID_46,ID_47,ID_50,ID_51,ID_52,ID_53,ID_54,ID_55,ID_57,ID_58,ID_59,ID_60,ID_63,ID_64,ID_66,ID_67,ID_69,ID_70,ID_72,ID_73,ID_74,ID_76,ID_77,ID_78,ID_79,ID_80,ID_81,ID_82,ID_83,ID_84,ID_85,ID_86,ID_87,ID_88,ID_90,ID_91,ID_92,ID_93,ID_94,ID_95,ID_96,ID_97,ID_99,ID_100,ID_101,ID_102,ID_103,ID_104,ID_105,ID_106,ID_107,ID_108,ID_109,ID_110,ID_111,ID_112,ID_114,ID_115,ID_117,ID_118,ID_119,ID_120,ID_121,ID_122,ID_124,ID_125,ID_126,ID_127,ID_130,ID_132,ID_134,ID_135,ID_136,ID_137,ID_142,ID_143,ID_144,ID_145,ID_146,ID_147,ID_148,ID_149,ID_150,ID_151,ID_152,ID_153
639,(271!89),,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,(1116!786),(345!620),(998!582),,(1461!260),,(1182!664),(1141!201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,(269!88),,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1342),,,,,,,(347!620),,,(1461!262),,(1178!667),(1141!201),,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,(270!88),,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,,(347!620),(1000!577),,(1461!261),,(1181!664),(1141!202),,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,(270!88),,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1128!1342),,,,,,(1111!783),(347!620),(999!577),,(1460!262),,(1181!664),(1141!202),,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,(270!88),,,,,,,,,,(538!254),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,(1116!787),(346!620),(1000!577),,(1460!259),,(1177!666),,,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,(269!88),,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1116!1341),,,,,,(1116!787),,(1000!577),,(1461!261),,(1177!666),(1140!203),,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,(269!88),,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1034!1342),,,,,,(1116!787),(347!620),(1000!577),,(1461!262),,(1177!666),(1140!203),,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,(268!88),,,,,,,,,,(537!255),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1034!1340),,,,,,,,,,(1460!262),,(1177!666),(1140!202),,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,(268!88),,,,,,,,,,(537!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1115!1341),,,,,,,,(1000!577),,(1460!262),,(1177!666),(1140!202),,(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,(268!88),,,,,,,,,,(538!254),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1034!1340),,,,,,,(346!620),(1001!577),,(1460!261),,(1178!666),(1140!202),,(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,(267!88),,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,(1098!1341),,,,,,,,,,(1460!261),,(1178!666),(1140!202),,(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,(267!88),,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,,,,,(1461!261),,(1111!782),(1141!203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,(265!88),,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,,(347!620),(1000!577),,(1461!259),,(1116!787),(1141!203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,(265!88),,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1545!680),,,,,,,,,,,,,,,,,,,,,,,(1124!1342),,,,,,,(347!620),(998!582),,(1461!262),,,(1140!203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,(266!94),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1124!1342),,,,,,(1116!787),(347!620),(999!582),,(1461!261),,,(1140!202),,(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,(265!87),,,,,,,,,,(536!256),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,(1128!1341),,,,,,(1116!787),(347!620),(1000!577),,,,,(1141!202),,(1414!582),(1178!666),(1031!1342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,(264!87),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,(1125!1341),,,,,,,(347!620),,,,,,(1140!202),,(1461!261),(1181!664),(1031!1342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,(265!86),,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1549!688),,,,,,,,,,,,,,,,,,,,,,,(1124!1342),,,,,,,(344!620),,,,,,(1140!201),,(1460!261),(1178!666),(1034!1342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,(265!86),,,,,,,,,,(533!252),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1129!1342),,,,,,,(342!620),,,,,,(1140!202),,(1460!261),(1178!666),(1034!1342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,(266!86),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1126!1342),,,,,,,,,,,,,(1140!202),,(1461!261),(1181!664),(1034!1342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,(265!86),,,,,,,,,,(533!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1342),,,,,,,,,,,,,(1140!202),,(1460!261),(1181!664),(1034!1342),(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,(266!86),,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,,(349!620),,,,,,(1140!202),,,(1177!665),(1034!1342),(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,(266!86),,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,,,,,,,,(1140!202),,,(1181!664),(1034!1342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,(266!86),,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1129!1341),,,,,,,(347!620),,,,,,(1140!203),(1461!261),,(1178!666),(1034!1340),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,(266!86),,,,,,,,,,(538!254),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1125!1341),,,,,,,(344!620),(1000!577),,,,,(1140!201),(1461!261),,(1181!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,(266!86),,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1125!1342),,,,,,,(347!620),(1000!577),,,,,(1140!203),(1461!262),,(1178!667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,(266!85),,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,(1130!1342),,,,,,,(347!620),(1000!577),,,,,(1140!202),,,(1177!666),(1048!1341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,(266!86),,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1126!1342),,,,,,(1116!787),(348!620),(1000!577),,,,,(1141!202),,,(1181!664),(1032!1340),(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,(266!86),,,,,,,,,,(537!256),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1126!1342),,,,,,(1116!787),(347!620),(1000!577),,,,,(1140!203),,,(1178!666),,(1461!262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,(265!85),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,(1124!1342),,,,,,,(347!620),,,,,,(1140!202),,,(1414!582),,(1461!262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,(538!251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,(1129!1342),,,,,,,(343!620),(1000!577),,,,,(1140!204),,,(1414!582),(1047!1341),(1461!262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1550!687),,,,,,,,,,,,,,,,,,,,,,,(1115!1341),,,,,,,(343!620),(998!582),,,,,(1140!205),,,(1414!583),(1048!1341),(1461!261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,(1122!1341),,,,,,,(348!620),,,,,,,,,(1413!582),(1034!1340),(1460!261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(347!620),,,,,,,,,(1413!582),(1034!1340),(1460!262),(1180!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,,,,(265!84),,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1413!581),(1030!1340),(1461!261),(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,,,,,(264!85),,,,,(534!252),,,,,,,,,,,,,,,,,,,,,,,(1548!687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1001!577),,,,,,,,(1413!581),(1034!1340),(1461!261),(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1034!1340),(1461!261),(1181!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1548!687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1111!781),(347!620),(1000!577),,,,,,,,,(1116!1341),(1461!261),(1181!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!680),,,,,,,,,,,,,,,,,,,,,,,(1034!1340),,,,,,,(347!620),(999!577),,,,,,,,,(1099!1341),(1461!261),(1178!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,,,,,,,,,,(534!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(348!620),(1000!577),,,,,,,,,(1124!1341),(1139!203),(1181!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1000!577),,,,,,,,,(1124!1341),(1141!203),(1112!782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(348!620),(1000!577),,,,,,(1461!261),,,(1124!1341),(1141!204),(1112!782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1000!577),,,,,,(1461!261),,,(1123!1341),(1141!204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(348!620),,,,,,,(1461!261),,,(1126!1341),(1141!204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,,,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1461!261),,,(1126!1341),(1141!204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,,(538!256),,,,,,,,,,,,,,,,,,,,,,,(1549!687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(344!620),(1000!577),,,,,,(1461!261),,,(1121!1341),(1140!203),,(1181!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,(1111!782),,,,,,,,,,(347!620),(999!577),,,,,,(1461!261),,,(1116!1341),(1140!203),,(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,,,,,,,,,,(537!254),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(343!620),(1001!577),,,,,,,,,(1109!1341),(1140!202),,(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,,,,,,,,,,(537!252),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,(1110!782),,,,,,,,,,(343!620),(1000!577),,,,,,,,(1413!582),(1124!1341),,,(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(348!620),(1000!577),,,,,,,,,(1117!1341),(1141!203),,(1181!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,,,,,,,,,(533!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(347!620),(999!577),,,,,,,,(1413!582),(1117!1341),(1141!202),,(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,,,,,,,(534!255),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(998!582),,,,,,,,(1413!582),(1117!1341),(1141!202),,(1176!667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,(533!253),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,(1116!786),,,,,,,,,,,(998!582),,,,,,,,(1413!582),(1117!1341),(1140!202),,(1176!667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,,,,,,,,,(534!255),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(347!620),,,,,,,,,(1413!582),(1124!1341),(1141!202),,(1180!664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(347!620),,,,,,,,,(1414!583),(1124!1341),(1141!204),,(1181!663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(347!620),,,,,,,,,,(1123!1341),(1141!202),,(1179!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,(1112!781),,,,,,,,,,,,,,,,,,,(1414!583),(1129!1342),(1141!202),,(1180!663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,(1111!781),,,,,,,,,,(345!620),,,,,,,,,(1413!582),(1124!1341),(1461!262),,(1180!663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,,,,,,,,,,,(538!252),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,(1111!782),,,,,,,,,,(345!620),,,,,,(1141!203),,,,(1124!1341),(1461!260),,(1179!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,,,,,,,,,(538!253),,,,,,,,,,,,,,,,,,,,,,,(1550!687),,,,,,,,,,,,,,,,,,,,(1111!782),,,,,,,,,,(343!620),(1000!577),,,,,(1140!203),,,(1413!582),(1125!1341),(1461!262),,(1178!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(20!726),(1001!577),,,,,(1140!203),,,,(1125!1341),,,(1180!663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1140!204),,,,(1124!1341),,,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1544!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1141!203),,,,(1124!1341),,,(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,,,,,,,,,,,(533!253),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(998!582),,,,,,,,,(1125!1341),,,(1180!663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,(538!250),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(998!582),,,,,,,,(1413!582),(1125!1341),,,(1111!782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,,,,,,,,,(538!254),,,,,,,,,,,,,,,,,,,,,,,(1545!681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(998!582),,,,,(1140!202),,,(1181!663),(1127!1341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(998!582),,,,,(1141!202),(1461!261),,(1181!664),(1126!1341),,,,,(347!620),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,,,,,,,,,,(537!255),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1000!577),,,,,(1141!202),(1461!261),,(1181!664),(1127!1341),,,,,(347!620),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1000!577),,,,,(1140!202),(1461!261),,(1181!664),(1123!1342),,,,,(347!620),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,,,,,,,,,(535!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1140!203),(1461!261),,(1181!664),(1126!1342),,,,,(347!620),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,,,,,,,,,(536!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1140!202),,,(1000!577),(1124!1342),,,,,(347!620),(1418!577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,(536!252),,,,,,,,,,,,,,,,,,,,,,,(1545!681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1141!203),(1461!262),,(1000!577),(1123!1342),,,,,(345!620),(1414!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,,,,,,,,,(535!253),,,,,,,,,,,,,,,,,,,,,,,(1545!679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1141!203),,,,(1114!1342),,,,(1045!1341),(345!620),(1413!582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,,,,,,,,,,,(534!252),,,,,,,,,,,,,,,,,,,,,,,(1545!681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1000!577),,,,,(1141!202),,,,(1128!1341),,,,,(347!620),(1413!581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!680),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(999!577),,,,,(1140!202),(1461!261),,,(1128!1341),,,,,,(1413!581),(1180!663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,,,,,,,,,,,(534!252),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1136!199),(1461!261),,,(1124!1341),,,,,,(1413!581),(1177!666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1141!202),(1461!260),,,(1125!1341),,,,,(345!620),,(1000!577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,,,,,,,,,,(538!251),,,,,,,,,,,,,,,,,,,,,,,(1545!681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(1125!1341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,,,,,,,,,(538!254),,,,,,,,,,,,,,,,,,,,,,,(1545!678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(998!582),,,,,(1141!202),,,,(1125!1341),,,,,(345!620),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
