frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_14
166,"(1326,1031)","(1056,1012)","(639,1005)","(817,904)","(58,834)","(59,789)","(61,498)","(725,276)","(147,198)","(695,85)",,,,
167,"(1329,1031)","(1059,1014)","(639,1006)","(817,904)","(59,834)","(59,789)","(61,498)","(727,280)","(147,198)","(693,86)",,"(68,1036)",,
168,"(1329,1031)","(1054,1013)","(638,1006)","(817,904)","(58,834)","(59,789)","(61,499)","(724,277)","(148,198)","(694,85)",,,,
169,,"(1059,1013)","(639,1005)","(817,904)","(58,835)","(59,789)","(61,498)","(727,280)","(148,198)","(694,85)",,"(69,1036)",,
170,"(1326,1030)","(1056,1012)","(638,1005)","(817,903)","(58,833)","(59,789)","(64,497)","(727,279)","(148,197)","(694,85)",,,,
171,"(1326,1030)","(1061,1013)","(639,1005)","(818,904)","(59,834)","(60,789)","(62,498)","(727,279)","(148,197)","(694,85)",,,,
172,"(1326,1030)","(1057,1012)","(639,1005)","(817,904)","(58,833)","(59,789)","(62,497)","(725,276)","(148,197)","(694,85)",,,,
173,"(1326,1030)","(1059,1012)","(639,1005)","(817,904)","(58,833)","(60,789)","(61,498)","(725,276)","(147,197)","(694,85)",,"(69,1036)",,
174,"(1326,1030)","(1059,1012)","(639,1006)","(817,904)","(58,833)","(60,789)","(62,499)","(727,279)","(147,197)","(695,85)",,"(69,1036)",,
175,"(1329,1030)","(1059,1011)","(639,1006)","(817,904)","(59,834)","(59,789)","(62,498)","(727,279)","(148,197)","(694,85)",,"(69,1036)","(1075,1041)",
176,"(1327,1031)","(1064,1010)","(639,1005)","(817,904)","(59,833)","(60,789)","(65,499)","(728,279)","(148,197)","(694,85)",,,,
177,"(1326,1030)","(1065,1011)","(639,1005)","(817,904)","(59,833)","(60,789)","(62,498)","(725,276)","(148,198)","(694,85)",,,,
178,"(1326,1030)","(1066,1011)","(639,1006)","(818,904)","(59,833)","(60,789)","(61,498)","(727,279)","(148,198)","(694,85)",,,,
179,"(1330,1030)","(1067,1011)","(639,1005)","(818,904)","(59,833)","(60,789)","(62,498)","(728,279)","(148,198)","(694,86)",,"(69,1036)","(1076,1041)",
180,"(1330,1030)","(1067,1011)","(639,1006)","(817,903)","(59,833)","(60,789)","(62,499)","(728,279)","(148,198)","(694,86)",,"(69,1036)",,
