frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_16,ID_18,ID_23
122,"(1362,853)","(1081,805)","(621,640)","(1005,537)",,,,"(1136,98)","(980,51)",,"(1281,45)",,,,,
123,"(1362,850)","(1081,805)","(622,641)","(1005,537)",,,,"(1139,98)","(986,49)",,,,,,,
124,"(1362,850)","(1080,805)","(619,639)",,,"(541,307)",,"(1139,98)","(985,49)","(688,1042)",,,,,,
125,"(1358,848)",,"(620,640)",,,"(541,307)",,"(1142,100)","(980,51)",,,,,,,
126,"(1360,847)",,"(619,639)",,,"(541,307)","(309,284)","(1144,100)","(984,49)",,,,,,,
127,"(1361,841)","(1080,805)","(618,637)",,,"(541,307)","(309,283)","(1146,100)","(984,49)","(686,1042)",,,,,,
128,"(1361,846)","(1080,805)","(618,639)","(1004,537)",,,"(308,283)","(1147,102)","(984,49)",,,,,,,
129,"(1360,843)","(1080,805)","(616,639)","(1004,537)",,,,"(1149,103)","(984,49)","(688,1042)",,,,,,
130,"(1362,840)",,"(616,639)",,,,,"(1151,103)","(984,49)",,,,,,,
131,"(1359,841)","(1080,805)","(615,640)","(1004,537)",,,"(308,282)","(1152,106)","(978,51)",,,,,,,
132,"(1361,840)","(1080,805)","(615,641)","(1004,537)",,"(541,308)","(307,282)","(1155,108)","(978,51)",,,,,,,
133,"(1362,838)","(1080,805)","(614,641)","(1004,538)",,,,"(1156,109)","(983,49)",,,,,,,
134,"(1360,838)","(1080,805)","(612,641)","(1004,538)",,,"(307,280)","(1158,110)","(978,52)",,,,,,,
135,"(1361,838)","(1080,806)","(613,640)",,,"(541,308)","(307,281)","(1160,110)","(977,52)",,,,,,,
136,"(1362,838)",,"(611,641)","(1004,538)",,"(541,308)","(307,281)","(1162,109)","(977,52)",,,,,,,
137,"(1362,837)","(1080,806)","(612,639)","(1004,538)",,,"(306,281)","(1166,109)","(978,51)",,,,,,,
138,"(1361,838)",,"(612,639)","(1004,538)",,,"(305,281)","(1165,108)","(977,51)",,,,,,,
139,"(1361,837)",,"(612,639)","(1004,538)",,"(541,308)","(305,281)","(1168,110)","(978,51)",,,,,,,
140,"(1359,839)","(1081,805)","(612,640)","(1005,538)",,"(541,308)",,"(1167,111)","(977,50)",,,,,,,
141,,,"(611,639)",,,"(541,308)","(305,281)","(1169,112)",,"(687,1042)",,,,,,
142,,"(1080,805)","(610,642)",,,,"(304,281)","(1170,112)",,"(687,1042)",,,,,,
143,,,,,,,"(305,281)","(1171,113)","(977,48)",,"(1281,45)",,,,,
144,,"(1080,805)","(610,640)",,,,"(304,280)","(1172,114)","(977,48)","(687,1042)","(1280,48)",,,,,
145,"(1359,835)","(1080,805)","(610,640)",,,,"(304,280)","(1173,114)","(980,48)","(687,1042)",,,,,,
146,"(1359,835)",,"(610,640)","(1004,537)",,,"(303,279)","(1173,114)","(980,48)","(687,1042)",,,,,,
147,"(1361,834)","(1080,805)","(609,640)","(1004,538)",,,"(304,280)","(1174,116)","(979,49)","(687,1042)","(1281,45)",,,,,
148,"(1361,834)","(1080,805)","(606,641)","(1004,537)",,"(541,308)","(304,280)","(1174,115)","(979,49)",,,,,,,
149,"(1361,832)","(1080,805)","(604,641)","(1004,538)",,,"(303,279)","(1174,115)","(976,49)",,,,,,,
150,"(1361,831)","(1080,806)","(608,645)","(1004,537)",,"(541,308)","(303,279)","(1175,116)","(975,49)",,,,,,,
151,"(1362,831)","(1080,806)","(603,647)","(1004,538)",,,"(303,279)","(1176,115)","(975,50)",,,,,,,
152,"(1361,832)","(1080,806)","(603,647)",,,,"(303,278)","(1177,115)","(974,50)",,,,,,,
153,"(1362,830)","(1080,806)",,"(1005,538)",,,"(303,278)","(1178,115)","(971,52)",,,,,"(1323,1041)",,
154,"(1362,828)","(1080,806)","(603,647)","(1004,538)",,"(541,308)","(302,278)","(1181,115)","(969,52)",,,,,,,
155,"(1360,826)",,"(602,646)","(1005,538)","(543,417)",,"(303,277)","(1181,115)","(969,52)",,,,,,,
156,"(1360,825)","(1080,806)","(601,646)","(1004,538)",,"(542,308)","(303,277)","(1182,116)","(969,52)",,,,,"(1323,1041)",,
157,"(1359,826)",,"(601,646)","(1004,538)",,,"(302,276)","(1183,115)","(969,52)",,,,,,,
158,"(1361,825)",,"(601,644)",,"(543,417)",,"(302,276)","(1188,116)","(968,51)",,,,,,,
159,"(1361,826)",,"(600,646)","(1004,538)","(544,416)",,"(301,275)","(1190,118)","(968,51)",,,,,,,
160,"(1360,823)","(1080,805)","(602,646)",,"(544,416)","(541,308)","(301,275)","(1190,120)","(968,51)",,,,,,,
161,"(1362,822)",,"(600,644)",,"(544,417)",,"(301,275)","(1191,120)",,"(687,1042)",,,,,,
162,"(1361,821)","(1080,805)","(600,644)","(1004,537)","(546,417)","(541,308)","(301,275)","(1191,122)","(968,50)","(686,1042)",,,,,,
163,"(1361,822)","(1080,805)","(603,645)","(1004,537)","(544,413)","(541,308)","(301,275)","(1192,122)","(973,48)",,,,,"(1322,1041)",,
164,"(1362,819)","(1080,804)","(599,646)","(1004,537)","(543,412)",,"(301,274)","(1193,117)","(967,50)","(687,1042)","(1280,45)",,,,,
165,"(1359,820)","(1080,805)","(600,647)","(1004,538)","(541,411)",,"(301,274)","(1194,123)","(967,50)",,,,,,,
166,"(1359,819)","(1080,805)","(603,646)","(1004,537)","(541,411)","(540,307)","(301,275)","(1196,123)","(967,50)","(686,1042)",,,,,,
167,"(1362,821)","(1080,806)",,"(1004,538)","(543,414)","(541,308)","(301,275)","(1199,123)",,,"(1281,48)",,"(53,74)",,,
168,"(1362,817)","(1080,805)","(598,649)","(1004,538)","(546,419)",,"(301,275)","(1198,122)","(966,51)",,"(1280,45)",,,,,
169,,"(1080,806)",,"(1004,538)","(545,420)",,"(301,275)","(1198,125)","(966,52)",,,,,,,
170,"(1360,820)","(1080,806)",,,"(545,420)","(541,308)","(300,275)","(1200,125)","(965,52)",,"(1286,47)",,,,,
171,"(1360,815)",,"(596,650)","(1004,539)","(546,420)","(542,309)","(301,275)","(1201,124)","(965,52)",,"(1280,45)",,,,,
172,"(1362,815)",,"(596,651)",,"(546,419)",,"(300,275)","(1202,123)","(964,52)",,"(1281,45)",,,,,
173,"(1361,814)",,"(595,650)",,"(546,420)","(541,308)","(299,274)","(1202,122)","(964,52)",,"(1280,45)",,,,,
174,"(1361,812)","(1080,806)","(595,650)","(1004,538)","(545,420)","(541,308)","(299,273)","(1203,123)","(964,51)",,,,,,,
175,"(1360,814)","(1081,806)","(594,650)","(1005,538)","(546,420)","(541,308)","(299,273)","(1205,123)","(963,51)",,"(1281,45)",,"(57,73)",,,
176,"(1360,814)","(1080,806)","(592,651)","(1005,538)","(546,420)","(541,308)","(299,272)","(1207,123)","(962,51)",,,,,,,
177,"(1360,813)","(1080,805)","(592,651)","(1005,538)","(547,421)","(541,308)","(298,272)","(1208,122)","(962,51)",,"(1281,46)",,,,,
178,"(1360,812)","(1080,805)","(591,652)","(1004,537)","(547,422)","(541,308)","(298,272)","(1208,122)","(961,51)","(687,1042)","(1281,45)",,,,,
179,"(1360,810)","(1080,805)",,"(1004,537)","(548,423)","(542,308)","(298,272)","(1211,124)","(961,51)",,,,"(57,76)",,,
180,"(1360,810)","(1080,805)",,"(1005,537)","(552,423)","(541,308)","(298,272)","(1211,123)","(959,51)","(687,1042)",,,"(56,74)",,,
181,"(1360,809)","(1080,805)",,"(1004,537)","(548,425)",,"(298,272)","(1213,125)","(960,51)",,,,,,,
182,"(1360,809)","(1080,805)","(587,654)","(1005,538)","(549,427)","(541,308)","(298,272)","(1218,123)","(960,51)",,"(1281,45)",,,,,
183,"(1359,809)",,"(587,654)","(1004,537)","(549,426)",,"(297,271)","(1219,125)","(958,52)",,"(1279,45)",,,,"(537,403)",
184,"(1359,808)",,"(587,654)","(1004,538)","(538,404)","(541,307)","(297,271)","(1220,126)","(957,52)",,,,,,,
185,"(1359,807)","(1080,805)",,,"(534,402)","(541,308)","(297,271)","(1222,125)","(959,52)",,,,,,"(549,427)",
186,"(1361,807)","(1080,805)","(587,654)",,"(536,403)","(541,308)","(297,270)","(1222,124)","(958,52)",,,,,,"(549,425)",
187,"(1362,808)","(1080,806)","(589,654)",,"(534,402)","(541,308)","(297,270)","(1224,125)","(958,53)",,,,,,"(550,425)",
188,"(1361,808)","(1080,805)","(591,654)",,"(542,415)",,"(297,270)","(1225,126)","(958,53)",,,,,,,
189,"(1360,806)",,"(590,654)",,"(549,426)",,"(296,270)","(1226,128)","(958,53)",,,,,,"(536,403)",
190,"(1360,806)","(1080,806)","(590,654)","(1004,538)","(550,427)","(541,308)","(297,270)","(1227,126)","(958,53)",,,,,,"(537,404)",
191,"(1362,806)","(1081,806)","(587,655)",,"(550,427)","(541,308)","(296,270)","(1228,125)","(958,53)",,,,"(53,76)",,"(536,403)",
192,"(1362,809)","(1080,806)",,,"(536,403)","(541,308)","(296,270)","(1230,126)","(958,53)",,"(1281,46)",,,,,
193,"(1363,804)","(1081,805)",,,"(536,404)","(541,308)","(296,269)","(1231,122)","(959,53)",,"(1282,45)",,"(56,73)",,"(550,427)",
194,"(1363,805)",,"(587,655)",,"(535,404)",,"(296,269)","(1234,127)","(959,53)",,"(1281,45)",,,,"(550,427)",
195,"(1363,802)",,,"(1004,537)","(543,414)","(541,308)","(296,269)","(1234,125)","(959,53)",,,,,,,
196,"(1362,800)",,,"(1004,537)","(543,415)","(541,308)","(296,269)","(1235,125)","(961,50)",,,,,,,
197,"(1359,799)",,,,"(535,404)",,"(295,268)","(1235,124)","(958,51)",,,,,,,
198,"(1360,798)",,"(586,650)","(1004,537)","(537,403)",,"(294,269)","(1237,127)","(958,52)",,"(1281,45)",,,,"(550,427)",
199,"(1362,797)",,"(588,655)","(1004,537)","(537,406)",,"(294,269)","(1239,127)","(959,52)",,"(1281,45)",,,,"(550,427)",
200,"(1361,796)","(1080,805)","(589,655)","(1005,537)","(534,404)",,"(296,269)","(1241,124)","(961,49)",,"(1273,45)",,,,"(550,427)",
201,"(1361,796)","(1080,805)","(592,652)","(1004,537)","(549,428)",,"(294,269)","(1241,126)","(959,52)",,"(1280,45)",,,,,
202,"(1360,795)","(1080,806)",,"(1004,538)","(549,428)","(542,307)","(294,270)","(1242,127)","(961,50)",,,,,,,
203,"(1361,794)",,"(591,652)","(1004,538)","(549,427)",,"(293,269)","(1246,126)","(961,50)",,"(1281,45)",,,,,
204,"(1362,791)","(1080,806)","(589,656)","(1004,538)","(550,428)","(541,308)","(293,269)","(1246,122)","(959,53)",,,,,,,
205,"(1361,793)","(1080,806)","(591,652)","(1004,538)","(550,428)",,"(293,269)","(1247,127)","(958,53)",,,,,,,
206,"(1361,793)","(1080,806)","(591,653)","(1004,538)","(550,429)","(540,308)","(293,270)","(1245,128)","(958,53)",,,,,"(1320,1041)",,
207,"(1362,789)",,"(592,654)","(1004,538)",,"(541,308)","(293,270)","(1247,125)","(961,52)",,,,,,,
