frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13
153,"(138,1017)",,"(65,951)",,"(1363,905)","(70,773)","(1014,742)","(956,335)","(144,185)",,,,"(1363,874)",
154,"(139,1017)",,"(65,950)",,,"(71,773)","(1014,741)","(956,335)","(143,186)",,,,"(1363,888)",
155,"(139,1016)",,"(66,950)",,,"(70,773)","(1014,741)","(955,334)","(142,187)",,,,"(1360,873)",
156,"(139,1016)",,"(65,950)",,,"(70,772)","(1014,741)","(956,334)","(141,190)",,,,"(1363,886)",
157,"(139,1016)",,"(65,950)",,,"(70,772)","(1014,741)","(956,333)","(140,191)",,,,"(1363,887)",
158,"(139,1016)",,"(66,950)",,,"(71,773)","(1014,741)","(956,333)","(139,192)",,,,"(1363,886)",
159,"(142,1015)",,"(65,950)",,,"(70,772)","(1014,741)","(955,333)","(137,194)",,,,"(1363,887)",
160,"(143,1015)",,"(65,949)",,,"(70,772)","(1014,741)","(956,333)","(136,195)",,,,"(1363,885)",
161,"(139,1016)",,"(65,950)",,,"(70,772)","(1014,741)","(955,333)","(135,196)",,,,"(1363,887)",
162,"(139,1017)",,"(65,950)",,"(1363,905)","(70,773)","(1014,742)","(955,334)","(134,197)",,,,"(1363,873)",
163,"(139,1017)",,"(65,951)",,,"(70,773)","(1014,742)","(955,334)","(133,198)",,,,,
164,"(138,1017)",,"(65,951)",,,"(70,773)","(1014,742)","(954,335)","(132,199)",,,,"(1363,886)",
165,"(143,1017)",,"(65,951)",,,"(70,774)","(1014,742)","(954,335)","(131,201)",,"(176,1032)","(720,1033)",,
166,"(142,1017)",,"(65,951)",,,"(71,773)","(1014,743)","(954,336)","(131,202)",,,"(779,1032)","(1363,886)",
167,"(138,1018)",,"(65,951)",,,"(70,773)","(1014,742)","(954,335)","(130,201)",,,,"(1363,887)",
168,"(139,1018)",,"(65,951)",,"(1360,903)","(70,773)","(1014,742)","(954,335)","(130,202)",,,,"(1362,874)",
169,"(139,1018)",,"(65,951)","(1363,972)",,"(71,773)","(1014,742)","(954,335)","(130,203)",,,,,
170,"(139,1018)",,"(65,952)","(1363,973)",,"(70,773)","(1014,743)","(954,335)","(130,203)",,,,,
171,"(139,1017)",,"(66,951)",,,"(71,773)","(1014,742)","(954,336)","(130,203)",,,,,
172,"(139,1017)",,"(65,950)",,,"(70,773)","(1014,742)","(953,335)","(130,203)",,,,,
173,"(142,1016)",,"(65,950)",,"(1363,905)","(71,772)","(1014,742)","(954,335)","(130,203)",,,,"(1360,873)",
174,"(141,1015)",,"(65,950)",,"(1363,886)","(70,773)","(1014,741)","(950,338)","(129,204)",,,,,
175,"(139,1017)",,"(65,950)",,"(1363,886)","(71,772)","(1014,741)","(949,337)","(129,205)",,,,,
176,"(139,1016)",,"(65,950)",,"(1363,886)","(71,773)","(1014,741)","(954,335)","(128,205)",,,,,
177,"(139,1016)",,"(65,950)",,"(1363,886)","(71,772)","(1014,741)","(954,336)","(128,206)",,,,,
178,"(139,1017)",,"(65,950)",,"(1363,886)","(71,772)","(1014,741)","(954,336)","(127,207)",,,,,
179,"(142,1016)",,"(65,950)",,"(1363,886)","(71,772)","(1014,741)","(953,336)","(125,209)",,,,,
180,"(139,1017)",,"(65,951)",,"(1360,873)","(71,773)","(1014,742)","(954,336)","(125,210)",,,,"(1363,903)",
181,"(139,1017)",,"(65,951)",,"(1363,886)","(70,772)","(1014,742)","(950,338)","(123,213)",,,,,
182,"(138,1017)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(950,339)","(122,215)",,,,,
183,"(139,1017)",,"(65,951)",,"(1363,888)","(70,773)","(1014,742)","(954,337)","(121,216)",,,,,
184,"(138,1018)",,"(65,951)",,"(1363,887)","(70,773)","(1014,742)","(953,337)","(121,217)",,,,,
185,"(139,1018)",,"(65,951)",,"(1363,887)","(70,773)","(1014,742)","(953,337)","(119,219)",,,,,
186,"(139,1018)",,"(65,952)",,"(1363,887)","(71,774)","(1015,743)","(953,338)","(117,221)",,,,,
187,"(138,1018)",,"(65,951)",,"(1363,874)","(70,773)","(1014,742)","(953,338)","(116,223)",,,,"(1363,904)",
188,"(139,1017)",,"(65,951)",,"(1363,886)","(71,773)","(1014,742)","(953,338)","(114,225)",,,,,
189,"(139,1017)","(1325,1029)","(65,951)",,"(1363,888)","(70,772)","(1014,742)","(952,337)","(114,226)",,,,,
190,"(138,1017)",,"(65,951)",,"(1363,886)","(71,773)","(1014,742)","(953,337)","(112,227)",,,,,
191,"(139,1017)",,"(66,950)",,"(1361,873)","(71,772)","(1015,741)","(952,336)","(113,228)",,,,"(1363,903)",
192,"(139,1016)",,"(66,949)",,"(1363,885)","(71,772)","(1014,741)","(953,336)","(112,229)",,,,,
193,"(139,1016)",,"(65,950)",,"(1363,886)","(71,772)","(1014,741)","(953,336)","(111,231)",,,,,
194,"(139,1016)",,"(65,950)",,"(1363,885)","(70,772)","(1014,741)","(953,335)","(109,233)",,,,,
195,"(139,1016)",,"(66,949)",,"(1363,887)","(70,772)","(1013,741)","(948,337)","(107,234)",,,,,
196,"(139,1016)",,"(65,949)",,"(1363,886)","(70,772)","(1013,741)","(948,337)","(105,236)",,,,,
197,"(139,1016)",,"(65,950)",,"(1363,887)","(70,772)","(1014,741)","(952,336)","(106,238)",,,,,
198,"(139,1017)",,"(65,950)",,"(1363,885)","(70,772)","(1014,742)","(951,336)","(106,240)",,,,,
199,"(139,1017)",,"(65,950)",,"(1360,873)","(70,773)","(1013,741)","(952,337)","(105,244)",,,,"(1363,905)",
200,"(138,1017)",,"(65,950)",,"(1363,886)","(70,773)","(1013,742)","(951,337)","(103,245)",,,,,"(199,1018)"
201,"(139,1017)",,"(65,950)",,"(1363,886)","(70,773)","(1013,742)","(952,337)","(101,248)",,,,,
202,"(138,1018)",,"(65,951)",,"(1362,874)","(70,773)","(1013,743)","(952,338)","(102,249)",,,,"(1362,903)",
203,"(138,1018)",,"(65,951)",,"(1363,887)","(70,773)","(1014,743)","(951,338)","(102,251)",,,,,
204,"(139,1018)",,"(65,951)",,"(1363,886)","(70,773)","(1014,743)","(952,338)","(101,251)",,,,,
205,"(139,1017)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(952,338)","(100,254)",,,,,"(199,1019)"
206,"(139,1017)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(952,338)","(100,255)",,,,,"(200,1020)"
207,"(139,1017)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(952,338)","(101,257)",,,,,
208,"(139,1017)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(948,340)","(100,258)",,,,,
209,"(138,1017)",,"(65,951)",,"(1363,886)","(71,772)","(1014,742)","(949,341)","(99,260)",,,,,
210,"(139,1017)",,"(65,950)",,"(1363,886)","(70,772)","(1014,741)","(949,341)","(99,261)",,,,,
211,"(139,1016)",,"(65,950)",,"(1363,873)","(70,773)","(1014,742)","(949,341)","(99,263)",,,,"(1363,903)",
212,"(139,1016)",,"(65,950)",,"(1363,886)","(70,772)","(1014,742)","(949,341)","(99,264)",,,,,
213,"(139,1017)",,"(65,950)",,"(1363,886)","(70,772)","(1014,741)","(948,341)","(98,265)",,,,,"(199,1018)"
214,"(139,1016)",,"(65,950)",,"(1363,886)","(70,772)","(1014,741)","(949,341)","(98,268)",,,,,
215,"(139,1016)",,"(65,950)",,"(1363,886)","(70,772)","(1014,742)","(952,340)","(97,270)",,,,,
216,"(139,1017)",,"(65,950)",,"(1363,886)","(70,772)","(1014,742)","(949,342)","(98,271)",,,,,
217,"(137,1017)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(948,343)","(98,272)",,,,,
218,"(138,1018)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(948,343)","(96,275)",,,,,
219,"(138,1018)",,"(64,951)",,"(1362,889)","(70,773)","(1013,743)","(947,343)","(97,278)",,,,,"(199,1019)"
220,"(137,1018)",,"(65,951)",,"(1363,887)","(70,773)","(1014,743)","(947,343)","(98,280)",,,,,"(199,1019)"
221,"(138,1018)",,"(65,951)",,,"(70,773)","(1013,742)","(946,344)","(97,282)",,,,,"(199,1019)"
222,"(138,1018)",,"(65,952)",,,"(70,774)","(1014,743)","(947,344)","(98,283)",,,,,
223,"(137,1018)",,"(65,952)",,"(1363,887)","(70,774)","(1014,743)","(946,344)","(97,285)",,,,,
224,"(138,1018)",,"(65,951)",,"(1363,886)","(70,773)","(1014,742)","(946,344)","(99,286)",,,,,"(200,1020)"
225,"(138,1017)",,"(65,951)","(1362,982)","(1363,887)","(70,774)","(1014,742)","(946,344)","(99,288)",,,,,
226,"(138,1017)",,"(65,950)","(1362,982)","(1363,886)","(70,773)","(1014,742)","(946,344)","(99,290)",,,,,
227,"(138,1017)",,"(65,951)","(1362,981)","(1361,873)","(70,773)","(1014,742)","(947,344)","(100,291)",,,,"(1363,905)",
228,"(138,1016)",,"(65,950)","(1362,981)","(1360,873)","(70,773)","(1014,742)","(947,344)","(100,293)",,,,"(1363,903)","(200,1019)"
229,"(138,1016)",,"(65,950)","(1362,981)","(1363,888)","(70,773)","(1014,742)","(947,344)","(102,295)",,,,,
230,"(138,1016)",,"(65,950)",,"(1363,903)","(71,773)","(1014,742)","(947,344)","(102,296)",,,,"(1360,873)",
231,"(138,1016)","(1325,1028)","(65,950)","(1362,981)","(1363,905)","(70,772)","(1014,742)","(946,344)","(100,297)",,,,"(1363,873)","(200,1019)"
232,"(138,1017)","(1325,1028)","(65,950)","(1362,981)","(1363,886)","(70,773)","(1014,742)","(946,344)","(101,299)",,,,,"(199,1019)"
